State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
DE,2021,Mexico,Fruit And Vegetable Juices,23229,2,Exports,Fiscal Quarter 2
MO,2019,World,Corn,65988783,1,Exports,Fiscal Quarter 1
IL,2020,Russia,Food Preparations,2278141,2,Exports,Fiscal Quarter 2
OH,2022,Mexico,Pork And Pork Products,3399052,3,Exports,Fiscal Quarter 3
VA,2019,China,Soybeans,91381975,4,Exports,Fiscal Quarter 4
MD,2023,United Kingdom,Essential Oils,1859963,1,Exports,Fiscal Quarter 1
NE,2024,Sri Lanka,Soybean Meal,4128848,1,Exports,Fiscal Quarter 1
MT,2022,Mexico,Milled Grains And Products,2874117,2,Exports,Fiscal Quarter 2
ND,2024,Germany,Oilseeds (Excluding Soybean),2231352,3,Exports,Fiscal Quarter 3
MI,2024,Taiwan,Food Preparations,5846980,1,Exports,Fiscal Quarter 1
KY,2024,South Korea,Pork And Pork Products,2863519,2,Exports,Fiscal Quarter 2
MT,2020,Canada,Pulses,11539221,4,Exports,Fiscal Quarter 4
PR,2021,Chile,Essential Oils,14329,1,Exports,Fiscal Quarter 1
CA,2024,South Korea,Fresh Fruit,98238852,3,Exports,Fiscal Quarter 3
NE,2021,Japan,Beef And Beef Products,132981323,4,Exports,Fiscal Quarter 4
US,2022,South Korea,Beef And Beef Products,639655181,1,Exports,Fiscal Quarter 1
HI,2024,Japan,"Coffee, Unroasted",321429,1,Exports,Fiscal Quarter 1
WI,2022,Singapore,Ethanol (Non-Beverage),226825,3,Exports,Fiscal Quarter 3
NM,2024,Mexico,Fresh Vegetables,52818,3,Exports,Fiscal Quarter 3
GA,2024,Indonesia,"Other Feeds, Meals, And Fodders",19137676,1,Exports,Fiscal Quarter 1
CT,2023,Russia,Food Preparations,4804115,3,Exports,Fiscal Quarter 3
GA,2024,Canada,Food Preparations,28947982,2,Exports,Fiscal Quarter 2
NV,2019,Australia,Non-Alcoholic Beverages (Excluding Juices),2467918,1,Exports,Fiscal Quarter 1
CT,2022,Russia,Food Preparations,2768745,2,Exports,Fiscal Quarter 2
TX,2023,Vietnam,Cotton,20431590,1,Exports,Fiscal Quarter 1
TN,2023,World,Poultry Meat And Products (Excluding Eggs),31857574,2,Exports,Fiscal Quarter 2
TN,2020,World,"Dextrins, Peptones, And Proteins",21534748,3,Exports,Fiscal Quarter 3
MD,2022,World,Soybeans,36363176,2,Exports,Fiscal Quarter 2
NC,2024,World,Food Preparations,61273150,3,Exports,Fiscal Quarter 3
IL,2020,Chile,Pork And Pork Products,8631072,1,Exports,Fiscal Quarter 1
WI,2022,World,Dairy Products,179797611,4,Exports,Fiscal Quarter 4
TN,2022,Vietnam,Cotton,7152500,1,Exports,Fiscal Quarter 1
CT,2024,Dominican Republic,Tobacco,30330339,1,Exports,Fiscal Quarter 1
MI,2021,United Arab Emirates,"Bakery Goods, Cereals, And Pasta",512527,3,Exports,Fiscal Quarter 3
AR,2022,World,Rice,64262493,3,Exports,Fiscal Quarter 3
MT,2021,Canada,Wheat,9637435,4,Exports,Fiscal Quarter 4
NC,2024,Taiwan,Poultry Meat And Products (Excluding Eggs),12156152,2,Exports,Fiscal Quarter 2
DC,2020,Grenada,Food Preparations,21478,1,Exports,Fiscal Quarter 1
TN,2024,France,Distilled Spirits,5822846,1,Exports,Fiscal Quarter 1
SD,2021,China,Pork And Pork Products,7896258,4,Exports,Fiscal Quarter 4
NM,2022,Dominican Republic,Dairy Products,1447329,3,Exports,Fiscal Quarter 3
CT,2024,India,Food Preparations,882086,1,Exports,Fiscal Quarter 1
WV,2024,Morocco,Live Animals,505950,1,Exports,Fiscal Quarter 1
OH,2021,Australia,Food Preparations,580297,3,Exports,Fiscal Quarter 3
ID,2021,Netherlands,Dairy Products,2460662,1,Exports,Fiscal Quarter 1
GA,2023,Philippines,Food Preparations,2404898,1,Exports,Fiscal Quarter 1
WV,2023,Brazil,Eggs And Products,327354,2,Exports,Fiscal Quarter 2
LA,2023,Germany,Soybeans,373056753,1,Exports,Fiscal Quarter 1
MS,2021,Vietnam,Cotton,64292749,3,Exports,Fiscal Quarter 3
NE,2020,Vietnam,Soybeans,1476772,2,Exports,Fiscal Quarter 2
PR,2021,British Virgin Islands,Non-Alcoholic Beverages (Excluding Juices),343612,1,Exports,Fiscal Quarter 1
GA,2021,World,"Other Feeds, Meals, And Fodders",30263209,1,Exports,Fiscal Quarter 1
AL,2022,Philippines,Poultry Meat And Products (Excluding Eggs),4549907,3,Exports,Fiscal Quarter 3
CA,2021,China,Food Preparations,31692240,1,Exports,Fiscal Quarter 1
MS,2019,World,Processed Vegetables,3461496,3,Exports,Fiscal Quarter 3
VA,2022,World,Soybean Oil,95235047,2,Exports,Fiscal Quarter 2
AK,2019,France,Condiments And Sauces,235771,3,Exports,Fiscal Quarter 3
MI,2020,Thailand,Food Preparations,8161666,1,Exports,Fiscal Quarter 1
VT,2023,World,Non-Alcoholic Beverages (Excluding Juices),10947167,2,Exports,Fiscal Quarter 2
MI,2021,Japan,Soybean Meal,2473617,1,Exports,Fiscal Quarter 1
HI,2022,Singapore,Chocolate And Cocoa Products,46768,1,Exports,Fiscal Quarter 1
UT,2020,Taiwan,Hay,1551522,1,Exports,Fiscal Quarter 1
PR,2023,British Virgin Islands,Distilled Spirits,40579,2,Exports,Fiscal Quarter 2
NY,2020,Japan,Essential Oils,3751006,3,Exports,Fiscal Quarter 3
PA,2024,Netherlands,Non-Alcoholic Beverages (Excluding Juices),1192655,1,Exports,Fiscal Quarter 1
NV,2024,Japan,"Bakery Goods, Cereals, And Pasta",161280,2,Exports,Fiscal Quarter 2
US,2020,World,Beef And Beef Products,2016222674,2,Exports,Fiscal Quarter 2
OH,2024,Mexico,Food Preparations,442179,2,Exports,Fiscal Quarter 2
WA,2023,World,Corn,904819108,3,Exports,Fiscal Quarter 3
MN,2022,Canada,Pork And Pork Products,6196947,4,Exports,Fiscal Quarter 4
NJ,2022,Switzerland,Essential Oils,10540962,4,Exports,Fiscal Quarter 4
WA,2019,South Korea,Processed Vegetables,23008536,1,Exports,Fiscal Quarter 1
ND,2020,Mexico,Wheat,10380453,3,Exports,Fiscal Quarter 3
MD,2024,Mexico,Poultry Meat And Products (Excluding Eggs),5626934,3,Exports,Fiscal Quarter 3
DE,2022,Denmark,Wine And Related Products,1081834,2,Exports,Fiscal Quarter 2
FL,2024,World,Fresh Vegetables,103821155,3,Exports,Fiscal Quarter 3
MO,2024,World,Pork And Pork Products,86061874,1,Exports,Fiscal Quarter 1
VA,2019,Vietnam,Poultry Meat And Products (Excluding Eggs),4701409,2,Exports,Fiscal Quarter 2
IA,2021,Israel,Soybean Meal,50610,4,Exports,Fiscal Quarter 4
NV,2023,Netherlands,"Bakery Goods, Cereals, And Pasta",292420,1,Exports,Fiscal Quarter 1
TX,2019,World,Ethanol (Non-Beverage),233374081,4,Exports,Fiscal Quarter 4
TX,2024,China,Cotton,121604742,1,Exports,Fiscal Quarter 1
WI,2022,Vietnam,Soybeans,9792141,4,Exports,Fiscal Quarter 4
TN,2019,South Korea,Food Preparations,1652461,3,Exports,Fiscal Quarter 3
NC,2022,South Korea,Tobacco,1198988,1,Exports,Fiscal Quarter 1
WA,2021,Mexico,Fresh Fruit,64436575,3,Exports,Fiscal Quarter 3
DE,2020,Hong Kong,Poultry Meat And Products (Excluding Eggs),101440,3,Exports,Fiscal Quarter 3
WA,2024,World,Soybeans,31399644,3,Exports,Fiscal Quarter 3
US,2021,Germany,Tree Nuts,158875436,4,Exports,Fiscal Quarter 4
US,2020,Canada,Beef And Beef Products,196831773,3,Exports,Fiscal Quarter 3
ID,2019,World,Dairy Products,63880134,4,Exports,Fiscal Quarter 4
LA,2020,Colombia,Corn,190816622,4,Exports,Fiscal Quarter 4
CA,2022,World,Dairy Products,761086380,4,Exports,Fiscal Quarter 4
VA,2023,World,Soybeans,637740134,2,Exports,Fiscal Quarter 2
OH,2023,Saudi Arabia,"Bakery Goods, Cereals, And Pasta",702936,4,Exports,Fiscal Quarter 4
IN,2019,Japan,Pork And Pork Products,31939931,2,Exports,Fiscal Quarter 2
CO,2021,Marshall Islands,Poultry Meat And Products (Excluding Eggs),29665,4,Exports,Fiscal Quarter 4
AR,2020,World,Rice,76677580,3,Exports,Fiscal Quarter 3
AR,2022,Jamaica,Eggs And Products,2413020,2,Exports,Fiscal Quarter 2
MO,2022,World,Corn,87651581,3,Exports,Fiscal Quarter 3
CO,2022,World,"Other Feeds, Meals, And Fodders",14072418,4,Exports,Fiscal Quarter 4
ND,2022,Mexico,Vegetable Oils (Excluding Soybean),21339426,2,Exports,Fiscal Quarter 2
NE,2022,Japan,Beef And Beef Products,131701321,1,Exports,Fiscal Quarter 1
OK,2022,Netherlands,"Dextrins, Peptones, And Proteins",1894208,4,Exports,Fiscal Quarter 4
IL,2022,Vietnam,Soybeans,19989662,4,Exports,Fiscal Quarter 4
GA,2022,China,Cotton,52369692,2,Exports,Fiscal Quarter 2
ND,2022,World,Vegetable Oils (Excluding Soybean),31899024,2,Exports,Fiscal Quarter 2
FL,2023,Dominican Republic,Food Preparations,5591103,1,Exports,Fiscal Quarter 1
NJ,2020,United Kingdom,Vegetable Oils (Excluding Soybean),4232033,1,Exports,Fiscal Quarter 1
HI,2022,South Korea,"Coffee, Unroasted",105615,1,Exports,Fiscal Quarter 1
VA,2022,Venezuela,Soybean Oil,23958388,4,Exports,Fiscal Quarter 4
FL,2023,World,Distilled Spirits,93953149,1,Exports,Fiscal Quarter 1
DE,2019,China,"Other Feeds, Meals, And Fodders",2160185,3,Exports,Fiscal Quarter 3
MN,2023,Brazil,"Other Feeds, Meals, And Fodders",4848000,2,Exports,Fiscal Quarter 2
MA,2022,Honduras,Non-Alcoholic Beverages (Excluding Juices),228008,1,Exports,Fiscal Quarter 1
NE,2019,South Korea,Beef And Beef Products,85193035,4,Exports,Fiscal Quarter 4
NE,2023,World,Pork And Pork Products,82700516,2,Exports,Fiscal Quarter 2
KS,2023,Canada,Pork And Pork Products,3874858,3,Exports,Fiscal Quarter 3
AZ,2021,Mexico,Fresh Vegetables,1252789,4,Exports,Fiscal Quarter 4
MD,2024,China,Essential Oils,1181684,1,Exports,Fiscal Quarter 1
MA,2024,Chile,Non-Alcoholic Beverages (Excluding Juices),335600,2,Exports,Fiscal Quarter 2
TN,2021,Mexico,"Dextrins, Peptones, And Proteins",1420266,3,Exports,Fiscal Quarter 3
WA,2021,Vietnam,Corn,31240728,2,Exports,Fiscal Quarter 2
OH,2020,El Salvador,"Bakery Goods, Cereals, And Pasta",348510,4,Exports,Fiscal Quarter 4
WI,2020,Canada,"Meat Products, Nesoi",17529579,2,Exports,Fiscal Quarter 2
GA,2019,Philippines,Poultry Meat And Products (Excluding Eggs),6484698,2,Exports,Fiscal Quarter 2
NC,2022,South Korea,Tobacco,10428632,3,Exports,Fiscal Quarter 3
WI,2020,South Korea,"Meat Products, Nesoi",3313548,3,Exports,Fiscal Quarter 3
MA,2020,World,"Bakery Goods, Cereals, And Pasta",5581029,3,Exports,Fiscal Quarter 3
GA,2021,World,"Other Feeds, Meals, And Fodders",41005969,2,Exports,Fiscal Quarter 2
VI,2020,World,Beer,12648,4,Exports,Fiscal Quarter 4
CA,2023,Canada,Food Preparations,26922032,4,Exports,Fiscal Quarter 4
AR,2021,World,Food Preparations,14093480,1,Exports,Fiscal Quarter 1
HI,2024,Germany,"Coffee, Unroasted",51099,1,Exports,Fiscal Quarter 1
OR,2019,South Korea,Wheat,2644167,4,Exports,Fiscal Quarter 4
PR,2022,Mexico,Food Preparations,2643313,2,Exports,Fiscal Quarter 2
ND,2022,World,Corn,84084883,2,Exports,Fiscal Quarter 2
MO,2023,Australia,Dog And Cat Food,1370331,3,Exports,Fiscal Quarter 3
MA,2021,Sweden,"Dextrins, Peptones, And Proteins",519060,2,Exports,Fiscal Quarter 2
IL,2024,South Korea,Distillers Grains,73242366,1,Exports,Fiscal Quarter 1
OH,2020,World,Soybeans,736277044,1,Exports,Fiscal Quarter 1
WA,2021,Japan,Corn,550106333,3,Exports,Fiscal Quarter 3
IL,2019,Chile,Pork And Pork Products,14940529,2,Exports,Fiscal Quarter 2
OK,2020,Indonesia,Cotton,1265645,3,Exports,Fiscal Quarter 3
KY,2020,Dominican Republic,"Bakery Goods, Cereals, And Pasta",488415,1,Exports,Fiscal Quarter 1
MS,2021,World,Poultry Meat And Products (Excluding Eggs),40705862,4,Exports,Fiscal Quarter 4
MN,2023,Brazil,"Other Feeds, Meals, And Fodders",5003203,4,Exports,Fiscal Quarter 4
TN,2020,Vietnam,Cotton,35563621,1,Exports,Fiscal Quarter 1
AZ,2023,Vietnam,Non-Alcoholic Beverages (Excluding Juices),7953140,1,Exports,Fiscal Quarter 1
OR,2023,South Korea,Processed Vegetables,2694613,1,Exports,Fiscal Quarter 1
MI,2021,Canada,Dairy Products,11380855,1,Exports,Fiscal Quarter 1
MT,2024,Japan,"Bakery Goods, Cereals, And Pasta",2678197,1,Exports,Fiscal Quarter 1
ND,2021,Indonesia,Soybeans,25875,2,Exports,Fiscal Quarter 2
KS,2023,South Korea,Beef And Beef Products,67130109,2,Exports,Fiscal Quarter 2
CA,2023,Taiwan,Fresh Vegetables,5396811,3,Exports,Fiscal Quarter 3
TN,2022,China,Cotton,90120856,2,Exports,Fiscal Quarter 2
MN,2024,Canada,Soybean Meal,19497504,2,Exports,Fiscal Quarter 2
ME,2022,Canada,Processed Vegetables,3456647,3,Exports,Fiscal Quarter 3
TN,2019,India,Cotton,30035391,3,Exports,Fiscal Quarter 3
CO,2020,Mexico,Dairy Products,2466727,1,Exports,Fiscal Quarter 1
NM,2023,Canada,"Bakery Goods, Cereals, And Pasta",2501246,4,Exports,Fiscal Quarter 4
MT,2020,United Kingdom,"Bakery Goods, Cereals, And Pasta",5194,1,Exports,Fiscal Quarter 1
OH,2024,Guatemala,"Bakery Goods, Cereals, And Pasta",477459,3,Exports,Fiscal Quarter 3
FL,2023,Italy,Distilled Spirits,6166227,2,Exports,Fiscal Quarter 2
KY,2024,Canada,Live Animals,13275572,1,Exports,Fiscal Quarter 1
CT,2022,Hong Kong,Dog And Cat Food,48054,1,Exports,Fiscal Quarter 1
MD,2019,Netherlands,"Dextrins, Peptones, And Proteins",400007,2,Exports,Fiscal Quarter 2
PR,2020,World,Essential Oils,7240820,4,Exports,Fiscal Quarter 4
MO,2019,Canada,Corn,341336,1,Exports,Fiscal Quarter 1
NJ,2020,Mexico,Fresh Fruit,131172,2,Exports,Fiscal Quarter 2
ID,2023,South Korea,Processed Vegetables,3277959,1,Exports,Fiscal Quarter 1
KS,2024,Indonesia,Soybeans,1291378,2,Exports,Fiscal Quarter 2
MN,2021,Cambodia,Soybean Meal,1498325,1,Exports,Fiscal Quarter 1
OR,2020,Taiwan,Wheat,20775446,4,Exports,Fiscal Quarter 4
NM,2020,Philippines,Dairy Products,1856565,2,Exports,Fiscal Quarter 2
NC,2020,World,Pork And Pork Products,168938209,3,Exports,Fiscal Quarter 3
AL,2021,Pakistan,Cotton,2415896,3,Exports,Fiscal Quarter 3
MS,2019,Canada,Rice,5538466,2,Exports,Fiscal Quarter 2
TN,2021,World,Distilled Spirits,152614869,3,Exports,Fiscal Quarter 3
NY,2019,Switzerland,"Bakery Goods, Cereals, And Pasta",1093733,1,Exports,Fiscal Quarter 1
OR,2021,Japan,Processed Vegetables,12685453,3,Exports,Fiscal Quarter 3
FL,2024,Cuba,Poultry Meat And Products (Excluding Eggs),34542298,2,Exports,Fiscal Quarter 2
NC,2023,South Korea,Pork And Pork Products,38909617,4,Exports,Fiscal Quarter 4
IA,2021,Japan,Soybeans,9316497,1,Exports,Fiscal Quarter 1
HI,2019,Japan,Non-Alcoholic Beverages (Excluding Juices),4027032,4,Exports,Fiscal Quarter 4
FL,2022,Aruba,Food Preparations,16144652,2,Exports,Fiscal Quarter 2
FL,2023,Mexico,Beef And Beef Products,15283543,1,Exports,Fiscal Quarter 1
NV,2019,Singapore,Non-Alcoholic Beverages (Excluding Juices),3139227,1,Exports,Fiscal Quarter 1
CT,2022,Jamaica,"Bakery Goods, Cereals, And Pasta",431427,2,Exports,Fiscal Quarter 2
ID,2021,World,Milled Grains And Products,23408173,4,Exports,Fiscal Quarter 4
HI,2024,Canada,"Coffee, Unroasted",431558,3,Exports,Fiscal Quarter 3
GA,2019,Vietnam,Cotton,30833193,2,Exports,Fiscal Quarter 2
NJ,2020,United Kingdom,Vegetable Oils (Excluding Soybean),3425901,3,Exports,Fiscal Quarter 3
NJ,2020,Yemen,Vegetable Oils (Excluding Soybean),5695945,2,Exports,Fiscal Quarter 2
IA,2019,South Korea,Pork And Pork Products,32365637,2,Exports,Fiscal Quarter 2
OR,2021,Hong Kong,Tree Nuts,20560,2,Exports,Fiscal Quarter 2
SC,2019,China,Vegetable Oils (Excluding Soybean),2829987,1,Exports,Fiscal Quarter 1
AZ,2023,World,Non-Alcoholic Beverages (Excluding Juices),23837386,1,Exports,Fiscal Quarter 1
AR,2020,Pakistan,Cotton,1686089,4,Exports,Fiscal Quarter 4
ID,2023,China,Milled Grains And Products,188050,2,Exports,Fiscal Quarter 2
OR,2019,South Korea,Ethanol (Non-Beverage),25197429,2,Exports,Fiscal Quarter 2
OH,2019,World,"Bakery Goods, Cereals, And Pasta",50464191,1,Exports,Fiscal Quarter 1
AR,2019,Indonesia,Cotton,38992,1,Exports,Fiscal Quarter 1
LA,2019,Nigeria,Wheat,16279980,4,Exports,Fiscal Quarter 4
NM,2022,Germany,Cotton,1437160,2,Exports,Fiscal Quarter 2
VT,2019,Israel,Dairy Products,1069664,4,Exports,Fiscal Quarter 4
MO,2023,World,Dog And Cat Food,54609190,3,Exports,Fiscal Quarter 3
OH,2019,World,Pork And Pork Products,47871673,4,Exports,Fiscal Quarter 4
ID,2024,Mexico,Live Animals,27500,1,Exports,Fiscal Quarter 1
WI,2021,South Korea,Food Preparations,6365861,2,Exports,Fiscal Quarter 2
NE,2021,World,Soybean Meal,43371629,4,Exports,Fiscal Quarter 4
SC,2021,Chile,Dog And Cat Food,1571050,1,Exports,Fiscal Quarter 1
OH,2021,World,Pork And Pork Products,53107439,4,Exports,Fiscal Quarter 4
NC,2024,Taiwan,Food Preparations,6687503,3,Exports,Fiscal Quarter 3
NV,2023,New Zealand,Condiments And Sauces,41088,3,Exports,Fiscal Quarter 3
TX,2020,Colombia,Ethanol (Non-Beverage),9521445,3,Exports,Fiscal Quarter 3
SC,2020,Colombia,Pork And Pork Products,405830,4,Exports,Fiscal Quarter 4
VI,2023,Guyana,Distilled Spirits,3045,2,Exports,Fiscal Quarter 2
FL,2020,Trinidad And Tobago,Fresh Vegetables,2009185,1,Exports,Fiscal Quarter 1
OH,2022,Mexico,Pork And Pork Products,2713717,4,Exports,Fiscal Quarter 4
TX,2022,Taiwan,Beef And Beef Products,36919013,1,Exports,Fiscal Quarter 1
AL,2019,World,Eggs And Products,6772645,3,Exports,Fiscal Quarter 3
MN,2020,Thailand,Distillers Grains,409374,3,Exports,Fiscal Quarter 3
PA,2019,United Kingdom,Essential Oils,1400439,2,Exports,Fiscal Quarter 2
WA,2019,Guatemala,Wheat,33967585,4,Exports,Fiscal Quarter 4
NE,2021,Taiwan,Beef And Beef Products,32434318,4,Exports,Fiscal Quarter 4
IL,2023,Canada,"Dextrins, Peptones, And Proteins",29288704,1,Exports,Fiscal Quarter 1
MD,2019,Mexico,Condiments And Sauces,2030138,1,Exports,Fiscal Quarter 1
IA,2020,World,Beef And Beef Products,95095196,3,Exports,Fiscal Quarter 3
ME,2022,Australia,Processed Vegetables,255651,1,Exports,Fiscal Quarter 1
ID,2020,Netherlands,Pulses,690660,1,Exports,Fiscal Quarter 1
OR,2020,World,Ethanol (Non-Beverage),36871858,1,Exports,Fiscal Quarter 1
CT,2020,World,Ethanol (Non-Beverage),2439674,3,Exports,Fiscal Quarter 3
CT,2021,World,Dog And Cat Food,6258882,2,Exports,Fiscal Quarter 2
WV,2019,Brazil,Eggs And Products,1037115,1,Exports,Fiscal Quarter 1
NJ,2021,Ghana,Fruit And Vegetable Juices,346072,4,Exports,Fiscal Quarter 4
PR,2023,Netherlands,Distilled Spirits,130808,3,Exports,Fiscal Quarter 3
AR,2020,Mexico,Eggs And Products,27831729,4,Exports,Fiscal Quarter 4
US,2021,Canada,Beef And Beef Products,162869798,1,Exports,Fiscal Quarter 1
SD,2021,Mexico,Beef And Beef Products,10970564,2,Exports,Fiscal Quarter 2
TN,2020,Mexico,"Bakery Goods, Cereals, And Pasta",3536480,4,Exports,Fiscal Quarter 4
WA,2024,China,Wheat,58338300,3,Exports,Fiscal Quarter 3
IN,2019,Netherlands,"Sugar, Sweeteners, Beverage Bases",1490445,2,Exports,Fiscal Quarter 2
LA,2021,World,Soybean Meal,620681971,1,Exports,Fiscal Quarter 1
GA,2020,China,Cotton,23530018,2,Exports,Fiscal Quarter 2
AZ,2021,Mexico,Fresh Fruit,4976130,2,Exports,Fiscal Quarter 2
TX,2022,Spain,Coarse Grains (Excluding Corn),32742354,3,Exports,Fiscal Quarter 3
NM,2019,Mexico,"Sugar, Sweeteners, Beverage Bases",1955183,2,Exports,Fiscal Quarter 2
CA,2022,World,Fresh Vegetables,304168431,2,Exports,Fiscal Quarter 2
RI,2024,Mexico,"Meat Products, Nesoi",223782,1,Exports,Fiscal Quarter 1
TN,2023,World,Tobacco,26936760,1,Exports,Fiscal Quarter 1
AR,2019,Brazil,Distilled Spirits,1973757,4,Exports,Fiscal Quarter 4
NY,2019,China,Food Preparations,9087515,1,Exports,Fiscal Quarter 1
IA,2024,Japan,Soybean Meal,3597921,1,Exports,Fiscal Quarter 1
WI,2019,China,Processed Fruit,7033159,4,Exports,Fiscal Quarter 4
US,2019,Indonesia,Soybeans,244515461,4,Exports,Fiscal Quarter 4
AR,2021,China,Poultry Meat And Products (Excluding Eggs),10800038,2,Exports,Fiscal Quarter 2
NC,2022,South Korea,Tobacco,1914890,4,Exports,Fiscal Quarter 4
MA,2020,Saudi Arabia,"Bakery Goods, Cereals, And Pasta",148196,2,Exports,Fiscal Quarter 2
US,2022,Colombia,Corn,34734688,4,Exports,Fiscal Quarter 4
MA,2019,World,Hides And Skins,2607247,4,Exports,Fiscal Quarter 4
LA,2021,Mexico,Rice,65485495,4,Exports,Fiscal Quarter 4
DE,2024,World,Poultry Meat And Products (Excluding Eggs),22553416,2,Exports,Fiscal Quarter 2
AZ,2021,Morocco,Dairy Products,2229870,4,Exports,Fiscal Quarter 4
ND,2023,Japan,Soybeans,4825994,4,Exports,Fiscal Quarter 4
AR,2023,Mexico,Rice,4363832,2,Exports,Fiscal Quarter 2
OK,2023,Pakistan,Cotton,1623935,2,Exports,Fiscal Quarter 2
TX,2019,Mexico,Poultry Meat And Products (Excluding Eggs),112738345,3,Exports,Fiscal Quarter 3
UT,2023,World,Essential Oils,22940924,1,Exports,Fiscal Quarter 1
LA,2024,Mexico,Corn,438880307,2,Exports,Fiscal Quarter 2
ND,2019,Mexico,Pulses,5398999,3,Exports,Fiscal Quarter 3
CO,2023,Mexico,"Other Feeds, Meals, And Fodders",12329249,3,Exports,Fiscal Quarter 3
NJ,2020,Canada,Fresh Fruit,58907604,3,Exports,Fiscal Quarter 3
ND,2021,Mexico,Oilseeds (Excluding Soybean),2218816,3,Exports,Fiscal Quarter 3
VA,2021,Taiwan,Soybeans,38060443,1,Exports,Fiscal Quarter 1
ID,2019,Canada,Planting Seeds,194922,4,Exports,Fiscal Quarter 4
NV,2024,South Korea,Dairy Products,888310,2,Exports,Fiscal Quarter 2
MS,2023,Mexico,"Other Feeds, Meals, And Fodders",869998,2,Exports,Fiscal Quarter 2
SC,2020,Switzerland,Vegetable Oils (Excluding Soybean),6998400,4,Exports,Fiscal Quarter 4
OH,2020,Mexico,"Bakery Goods, Cereals, And Pasta",3603256,3,Exports,Fiscal Quarter 3
NE,2024,Vietnam,Soybean Meal,5000782,2,Exports,Fiscal Quarter 2
FL,2020,Canada,Fresh Fruit,26397600,4,Exports,Fiscal Quarter 4
AL,2023,China,Poultry Meat And Products (Excluding Eggs),46189898,1,Exports,Fiscal Quarter 1
NJ,2020,Germany,Essential Oils,2473602,4,Exports,Fiscal Quarter 4
CO,2023,Vietnam,"Other Feeds, Meals, And Fodders",273818,4,Exports,Fiscal Quarter 4
VT,2023,Canada,Chocolate And Cocoa Products,14474825,4,Exports,Fiscal Quarter 4
IA,2021,World,Soybean Meal,107531547,1,Exports,Fiscal Quarter 1
WA,2019,Vietnam,Fresh Fruit,11034485,3,Exports,Fiscal Quarter 3
NE,2020,World,Soybean Meal,81724790,1,Exports,Fiscal Quarter 1
MN,2022,South Korea,Distillers Grains,9290088,2,Exports,Fiscal Quarter 2
IA,2024,Mexico,"Sugar, Sweeteners, Beverage Bases",91831585,1,Exports,Fiscal Quarter 1
MA,2019,Mexico,Processed Fruit,633027,3,Exports,Fiscal Quarter 3
NH,2021,United Arab Emirates,"Sugar, Sweeteners, Beverage Bases",238683,4,Exports,Fiscal Quarter 4
DC,2021,Canada,Processed Fruit,119555,3,Exports,Fiscal Quarter 3
PA,2019,China,Essential Oils,798763,2,Exports,Fiscal Quarter 2
WI,2020,Mexico,"Meat Products, Nesoi",2895281,2,Exports,Fiscal Quarter 2
ID,2021,Canada,Milled Grains And Products,565298,2,Exports,Fiscal Quarter 2
NC,2022,Japan,Pork And Pork Products,8948226,1,Exports,Fiscal Quarter 1
SD,2022,Mexico,Soybean Meal,32754,3,Exports,Fiscal Quarter 3
