State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
CO,2023,Canada,"Baked Goods, Cereals, And Pasta",16189417,2,Imports,Fiscal Quarter 2
US,2023,Canada,Distilled Spirits,103265923,1,Imports,Fiscal Quarter 1
CT,2021,Mexico,"Sugars, Sweeteners, And Beverage Bases",5469001,3,Imports,Fiscal Quarter 3
PR,2021,Canada,Processed Fruit And Vegetables,7391933,4,Imports,Fiscal Quarter 4
AK,2024,South Korea,"Sugars, Sweeteners, And Beverage Bases",322474,2,Imports,Fiscal Quarter 2
ND,2019,Guatemala,Processed Fruit And Vegetables,196118,1,Imports,Fiscal Quarter 1
NM,2023,Canada,Oilseed Meal And Cake,5714768,3,Imports,Fiscal Quarter 3
SD,2020,Brazil,Beef And Beef Products,28591610,2,Imports,Fiscal Quarter 2
VA,2021,World,Vegetable Oils,15430937,2,Imports,Fiscal Quarter 2
WI,2019,World,Dairy Products,39854981,3,Imports,Fiscal Quarter 3
WA,2021,Canada,Processed Fruit And Vegetables,16141136,3,Imports,Fiscal Quarter 3
MT,2023,Canada,Other Feeds And Grain Products,6475536,3,Imports,Fiscal Quarter 3
OR,2019,Belgium,Fresh Vegetables,44464,3,Imports,Fiscal Quarter 3
VA,2023,Canada,Wine And Related Products,3768138,2,Imports,Fiscal Quarter 2
WV,2021,Canada,Other Feeds And Grain Products,361200,3,Imports,Fiscal Quarter 3
VA,2020,Peru,Processed Fruit And Vegetables,2440824,3,Imports,Fiscal Quarter 3
ND,2024,Chile,Oilseeds,104274,3,Imports,Fiscal Quarter 3
WI,2019,Thailand,Processed Fruit And Vegetables,1116698,4,Imports,Fiscal Quarter 4
DE,2021,World,Processed Fruit And Vegetables,43304540,3,Imports,Fiscal Quarter 3
WA,2019,Chile,Processed Fruit And Vegetables,3671789,4,Imports,Fiscal Quarter 4
KS,2022,World,Beef And Beef Products,3367481,3,Imports,Fiscal Quarter 3
ME,2021,Netherlands,Nursery Products And Cut Flowers,8231,3,Imports,Fiscal Quarter 3
HI,2023,New Zealand,Beef And Beef Products,926813,2,Imports,Fiscal Quarter 2
NC,2023,Canada,"Baked Goods, Cereals, And Pasta",30126018,1,Imports,Fiscal Quarter 1
FL,2020,World,Nursery Products And Cut Flowers,246463897,4,Imports,Fiscal Quarter 4
MN,2020,Italy,Wine And Related Products,12653553,1,Imports,Fiscal Quarter 1
PR,2024,Belize,"Sugars, Sweeteners, And Beverage Bases",2801738,2,Imports,Fiscal Quarter 2
AL,2024,World,Processed Fruit And Vegetables,4347227,2,Imports,Fiscal Quarter 2
MD,2022,India,Spices,8547670,2,Imports,Fiscal Quarter 2
PR,2023,Costa Rica,Beef And Beef Products,2781700,1,Imports,Fiscal Quarter 1
VA,2019,Turkey,Tree Nuts,5171542,2,Imports,Fiscal Quarter 2
IA,2022,France,Other Feeds And Grain Products,1526750,3,Imports,Fiscal Quarter 3
MI,2024,Mexico,Beef And Beef Products,8675539,2,Imports,Fiscal Quarter 2
AK,2020,World,Industrial Alcohols And Fatty Acids,478090,2,Imports,Fiscal Quarter 2
OR,2022,World,Processed Fruit And Vegetables,24269139,4,Imports,Fiscal Quarter 4
DE,2019,Brazil,Fruit And Vegetable Juices,17375384,1,Imports,Fiscal Quarter 1
KS,2022,Germany,Processed Fruit And Vegetables,322500,1,Imports,Fiscal Quarter 1
NJ,2024,Italy,Vegetable Oils,66874027,1,Imports,Fiscal Quarter 1
MT,2021,World,Pulses,1603693,3,Imports,Fiscal Quarter 3
MO,2021,Dominican Republic,Beer,190820,3,Imports,Fiscal Quarter 3
NV,2024,Spain,"Baked Goods, Cereals, And Pasta",1535110,1,Imports,Fiscal Quarter 1
VT,2023,World,Other Feeds And Grain Products,13287362,3,Imports,Fiscal Quarter 3
TN,2023,Netherlands,Distilled Spirits,1151882,3,Imports,Fiscal Quarter 3
MO,2023,France,Distilled Spirits,3335476,4,Imports,Fiscal Quarter 4
NC,2022,Australia,Wine And Related Products,2339887,2,Imports,Fiscal Quarter 2
WI,2024,United Kingdom,Dairy Products,474213,2,Imports,Fiscal Quarter 2
WY,2022,Italy,Condiments And Sauces,618871,4,Imports,Fiscal Quarter 4
WI,2023,Poland,Yeast And Baking Powder,940537,3,Imports,Fiscal Quarter 3
DE,2024,Chile,Processed Fruit And Vegetables,7818309,1,Imports,Fiscal Quarter 1
MN,2021,France,Wine And Related Products,2925639,1,Imports,Fiscal Quarter 1
NV,2024,Turkey,"Baked Goods, Cereals, And Pasta",766039,1,Imports,Fiscal Quarter 1
RI,2024,Belgium,Other Feeds And Grain Products,23400,1,Imports,Fiscal Quarter 1
NJ,2024,Netherlands,Dairy Products,33695788,2,Imports,Fiscal Quarter 2
ID,2023,Chile,Processed Fruit And Vegetables,1032447,3,Imports,Fiscal Quarter 3
CO,2020,Spain,Wine And Related Products,1408585,1,Imports,Fiscal Quarter 1
UT,2020,World,Live Animals,47875839,3,Imports,Fiscal Quarter 3
KY,2023,World,Other Feeds And Grain Products,13828690,2,Imports,Fiscal Quarter 2
CA,2022,Canada,Processed Fruit And Vegetables,45872806,3,Imports,Fiscal Quarter 3
IN,2021,Belgium,Chocolate And Cocoa Products,90614,4,Imports,Fiscal Quarter 4
NC,2021,Taiwan,Other Feeds And Grain Products,1750579,4,Imports,Fiscal Quarter 4
DE,2023,Honduras,Fresh Fruit - Bananas,9287767,4,Imports,Fiscal Quarter 4
WA,2020,Chile,Processed Fruit And Vegetables,9501377,2,Imports,Fiscal Quarter 2
NH,2023,Canada,Pork And Pork Products,16273123,4,Imports,Fiscal Quarter 4
WV,2021,Philippines,Nursery Products And Cut Flowers,5552,1,Imports,Fiscal Quarter 1
MT,2020,China,Other Feeds And Grain Products,49502,1,Imports,Fiscal Quarter 1
OH,2021,Ghana,Vegetable Oils,571332,4,Imports,Fiscal Quarter 4
MN,2024,Chile,Oilseeds,3646740,2,Imports,Fiscal Quarter 2
OH,2022,Brazil,Vegetable Oils,1193872,3,Imports,Fiscal Quarter 3
AR,2019,Mexico,Distilled Spirits,12031902,2,Imports,Fiscal Quarter 2
MA,2023,Spain,Vegetable Oils,10095195,1,Imports,Fiscal Quarter 1
MS,2024,India,Nursery Products And Cut Flowers,15827,3,Imports,Fiscal Quarter 3
LA,2020,Brazil,"Sugars, Sweeteners, And Beverage Bases",4739140,4,Imports,Fiscal Quarter 4
WA,2024,World,"Baked Goods, Cereals, And Pasta",45872012,3,Imports,Fiscal Quarter 3
NY,2021,World,"Baked Goods, Cereals, And Pasta",139828145,4,Imports,Fiscal Quarter 4
VT,2023,Canada,Chocolate And Cocoa Products,60877711,4,Imports,Fiscal Quarter 4
SC,2024,Spain,Wine And Related Products,911469,2,Imports,Fiscal Quarter 2
PA,2019,Italy,"Baked Goods, Cereals, And Pasta",9115652,2,Imports,Fiscal Quarter 2
VI,2021,Guatemala,"Sugars, Sweeteners, And Beverage Bases",1575180,4,Imports,Fiscal Quarter 4
MI,2022,World,Processed Fruit And Vegetables,42274220,4,Imports,Fiscal Quarter 4
MO,2024,Canada,"Baked Goods, Cereals, And Pasta",33776203,3,Imports,Fiscal Quarter 3
VI,2020,Mexico,Distilled Spirits,179810,2,Imports,Fiscal Quarter 2
NC,2023,France,Wine And Related Products,6111213,3,Imports,Fiscal Quarter 3
CO,2021,Spain,Wine And Related Products,1454125,1,Imports,Fiscal Quarter 1
TN,2019,Netherlands,Vegetable Oils,80308,1,Imports,Fiscal Quarter 1
SC,2021,Honduras,"Coffee, Unroasted",18842407,3,Imports,Fiscal Quarter 3
ID,2019,New Zealand,Beef And Beef Products,195566,4,Imports,Fiscal Quarter 4
NC,2022,United Kingdom,Essential Oils,440922,4,Imports,Fiscal Quarter 4
DE,2021,Guatemala,Fresh Fruit - Bananas,4413529,1,Imports,Fiscal Quarter 1
MS,2021,United Kingdom,"Baked Goods, Cereals, And Pasta",2333607,3,Imports,Fiscal Quarter 3
AZ,2020,World,Fresh Fruit - Other,77535997,1,Imports,Fiscal Quarter 1
DE,2020,Costa Rica,Processed Fruit And Vegetables,2534986,2,Imports,Fiscal Quarter 2
CO,2021,Germany,"Baked Goods, Cereals, And Pasta",271125,4,Imports,Fiscal Quarter 4
GA,2024,Spain,Processed Fruit And Vegetables,9913925,1,Imports,Fiscal Quarter 1
SC,2023,Brazil,"Coffee, Unroasted",35395821,3,Imports,Fiscal Quarter 3
AZ,2020,Brazil,"Sugars, Sweeteners, And Beverage Bases",666417,3,Imports,Fiscal Quarter 3
MA,2023,Italy,Wine And Related Products,24618227,4,Imports,Fiscal Quarter 4
TN,2023,Sweden,Vegetable Oils,95145,1,Imports,Fiscal Quarter 1
NJ,2023,France,"Baked Goods, Cereals, And Pasta",13418546,1,Imports,Fiscal Quarter 1
LA,2023,Canada,Wine And Related Products,1596323,3,Imports,Fiscal Quarter 3
VT,2024,Ethiopia,Oilseed Meal And Cake,82080,3,Imports,Fiscal Quarter 3
PA,2020,Canada,Processed Fruit And Vegetables,33277152,4,Imports,Fiscal Quarter 4
MO,2024,Mexico,Wheat,252100,2,Imports,Fiscal Quarter 2
NJ,2020,World,Chocolate And Cocoa Products,248581212,1,Imports,Fiscal Quarter 1
NJ,2023,Mexico,Processed Fruit And Vegetables,33285715,1,Imports,Fiscal Quarter 1
ND,2023,India,Coarse Grains (Including Corn),71810,1,Imports,Fiscal Quarter 1
RI,2019,New Zealand,Wine And Related Products,253522,2,Imports,Fiscal Quarter 2
CO,2023,Canada,Beef And Beef Products,23842682,4,Imports,Fiscal Quarter 4
ND,2020,World,Oilseeds,10371985,4,Imports,Fiscal Quarter 4
WY,2020,Italy,"Baked Goods, Cereals, And Pasta",830696,3,Imports,Fiscal Quarter 3
LA,2022,Guatemala,"Coffee, Unroasted",22056820,3,Imports,Fiscal Quarter 3
VT,2021,Sweden,Chocolate And Cocoa Products,215612,4,Imports,Fiscal Quarter 4
MO,2021,France,Other Feeds And Grain Products,707669,3,Imports,Fiscal Quarter 3
OR,2019,Chile,Processed Fruit And Vegetables,3257146,4,Imports,Fiscal Quarter 4
US,2023,Peru,Processed Fruit And Vegetables,173678746,1,Imports,Fiscal Quarter 1
NM,2020,Mexico,Tree Nuts,127712,3,Imports,Fiscal Quarter 3
WI,2019,Australia,Beef And Beef Products,7498872,3,Imports,Fiscal Quarter 3
NJ,2021,Canada,Processed Fruit And Vegetables,42245364,3,Imports,Fiscal Quarter 3
MN,2020,Slovakia,Live Animals,4000,1,Imports,Fiscal Quarter 1
AR,2020,Guatemala,Processed Fruit And Vegetables,806118,1,Imports,Fiscal Quarter 1
US,2022,Italy,"Baked Goods, Cereals, And Pasta",255565221,3,Imports,Fiscal Quarter 3
MT,2019,World,Coarse Grains (Including Corn),2060233,4,Imports,Fiscal Quarter 4
CT,2020,France,"Baked Goods, Cereals, And Pasta",285736,1,Imports,Fiscal Quarter 1
MD,2023,Indonesia,"Coffee, Unroasted",16875777,2,Imports,Fiscal Quarter 2
AK,2019,World,Nursery Products And Cut Flowers,876263,3,Imports,Fiscal Quarter 3
TX,2022,Guatemala,Processed Fruit And Vegetables,7707927,3,Imports,Fiscal Quarter 3
HI,2019,Japan,Beef And Beef Products,26291,1,Imports,Fiscal Quarter 1
ND,2023,Chile,Oilseeds,56771,3,Imports,Fiscal Quarter 3
ID,2019,Chile,Processed Fruit And Vegetables,41513,2,Imports,Fiscal Quarter 2
WI,2019,Mexico,Yeast And Baking Powder,14350519,1,Imports,Fiscal Quarter 1
MD,2021,Vietnam,Spices,30578894,4,Imports,Fiscal Quarter 4
NY,2024,World,Processed Fruit And Vegetables,221807655,3,Imports,Fiscal Quarter 3
PR,2023,World,"Sugars, Sweeteners, And Beverage Bases",42208422,3,Imports,Fiscal Quarter 3
WA,2019,China,Processed Fruit And Vegetables,5294296,2,Imports,Fiscal Quarter 2
DE,2022,Guatemala,Fresh Fruit - Bananas,4292523,4,Imports,Fiscal Quarter 4
TN,2021,Canada,Processed Fruit And Vegetables,5880371,3,Imports,Fiscal Quarter 3
CA,2024,Italy,Fresh Fruit - Berries,3534568,2,Imports,Fiscal Quarter 2
CO,2019,Netherlands,Live Animals,260857,1,Imports,Fiscal Quarter 1
RI,2023,United Kingdom,Distilled Spirits,247728,4,Imports,Fiscal Quarter 4
ND,2022,World,Wheat,10468298,2,Imports,Fiscal Quarter 2
WA,2024,Italy,Vegetable Oils,9363014,3,Imports,Fiscal Quarter 3
OH,2023,China,"Baked Goods, Cereals, And Pasta",807041,1,Imports,Fiscal Quarter 1
AZ,2019,Ireland,Distilled Spirits,3634008,1,Imports,Fiscal Quarter 1
TN,2023,Canada,Chocolate And Cocoa Products,4405955,1,Imports,Fiscal Quarter 1
VI,2022,Netherlands,Non-Alcoholic Beverages (Excluding Juices),10416,2,Imports,Fiscal Quarter 2
DC,2019,Spain,Processed Fruit And Vegetables,44724,4,Imports,Fiscal Quarter 4
PR,2022,Mexico,"Baked Goods, Cereals, And Pasta",3654367,1,Imports,Fiscal Quarter 1
NY,2021,World,Processed Fruit And Vegetables,175146965,2,Imports,Fiscal Quarter 2
AL,2021,Italy,Wine And Related Products,4323154,2,Imports,Fiscal Quarter 2
MD,2024,World,"Baked Goods, Cereals, And Pasta",56230614,2,Imports,Fiscal Quarter 2
WV,2020,France,Wine And Related Products,41657,4,Imports,Fiscal Quarter 4
NY,2020,World,Processed Fruit And Vegetables,171726379,1,Imports,Fiscal Quarter 1
CT,2022,Australia,Wine And Related Products,3567670,4,Imports,Fiscal Quarter 4
VA,2023,Canada,Processed Fruit And Vegetables,10824604,3,Imports,Fiscal Quarter 3
UT,2022,Canada,Beef And Beef Products,8873254,3,Imports,Fiscal Quarter 3
PA,2020,New Zealand,Beef And Beef Products,45131184,2,Imports,Fiscal Quarter 2
AL,2024,India,Processed Fruit And Vegetables,571672,2,Imports,Fiscal Quarter 2
NH,2023,Germany,Chocolate And Cocoa Products,3019818,2,Imports,Fiscal Quarter 2
OH,2024,France,"Baked Goods, Cereals, And Pasta",4244079,3,Imports,Fiscal Quarter 3
SC,2023,World,Wine And Related Products,38211183,3,Imports,Fiscal Quarter 3
CT,2020,World,"Sugars, Sweeteners, And Beverage Bases",33353979,2,Imports,Fiscal Quarter 2
NH,2022,World,Pork And Pork Products,16424491,4,Imports,Fiscal Quarter 4
MD,2021,France,Processed Fruit And Vegetables,3984739,3,Imports,Fiscal Quarter 3
LA,2021,Australia,Other Livestock Products,20033512,4,Imports,Fiscal Quarter 4
HI,2019,Taiwan,"Baked Goods, Cereals, And Pasta",520568,2,Imports,Fiscal Quarter 2
PR,2023,Nicaragua,Beef And Beef Products,11184321,3,Imports,Fiscal Quarter 3
FL,2020,Ecuador,Fresh Fruit - Bananas,30422083,3,Imports,Fiscal Quarter 3
NJ,2021,Peru,Processed Fruit And Vegetables,21309797,2,Imports,Fiscal Quarter 2
LA,2022,France,Other Livestock Products,136513,4,Imports,Fiscal Quarter 4
GA,2019,Canada,Vegetable Oils,28578715,3,Imports,Fiscal Quarter 3
MI,2023,World,Beef And Beef Products,69687092,1,Imports,Fiscal Quarter 1
NV,2021,France,Distilled Spirits,2843682,3,Imports,Fiscal Quarter 3
ME,2020,Australia,Wine And Related Products,580114,4,Imports,Fiscal Quarter 4
WY,2024,Mexico,"Baked Goods, Cereals, And Pasta",28512,2,Imports,Fiscal Quarter 2
KY,2024,Greece,"Baked Goods, Cereals, And Pasta",155594,1,Imports,Fiscal Quarter 1
VT,2024,World,"Sugars, Sweeteners, And Beverage Bases",14522320,2,Imports,Fiscal Quarter 2
NH,2022,Mexico,Yeast And Baking Powder,764114,4,Imports,Fiscal Quarter 4
VI,2021,Nicaragua,"Sugars, Sweeteners, And Beverage Bases",989516,3,Imports,Fiscal Quarter 3
MA,2019,Canada,"Baked Goods, Cereals, And Pasta",18537892,4,Imports,Fiscal Quarter 4
ID,2024,Indonesia,Processed Fruit And Vegetables,211820,3,Imports,Fiscal Quarter 3
ID,2019,World,Beef And Beef Products,7621038,1,Imports,Fiscal Quarter 1
AZ,2019,United Kingdom,Distilled Spirits,4956260,4,Imports,Fiscal Quarter 4
MS,2020,Honduras,Fresh Fruit - Other,1144547,4,Imports,Fiscal Quarter 4
MA,2019,France,Wine And Related Products,14313498,2,Imports,Fiscal Quarter 2
VI,2021,Mexico,Distilled Spirits,2057,2,Imports,Fiscal Quarter 2
NJ,2022,New Zealand,Dairy Products,35440346,1,Imports,Fiscal Quarter 1
IL,2019,Greece,Processed Fruit And Vegetables,6404591,3,Imports,Fiscal Quarter 3
MT,2024,India,Vegetable Oils,2880,1,Imports,Fiscal Quarter 1
WA,2019,New Zealand,Fresh Fruit - Other,10076087,4,Imports,Fiscal Quarter 4
MI,2022,India,Processed Fruit And Vegetables,2095681,4,Imports,Fiscal Quarter 4
WV,2022,World,Fresh Vegetables,63847,4,Imports,Fiscal Quarter 4
PA,2021,Dominican Republic,Cocoa Beans,837698,1,Imports,Fiscal Quarter 1
RI,2023,Romania,Other Livestock Products,612873,1,Imports,Fiscal Quarter 1
ME,2020,World,Other Feeds And Grain Products,9524040,1,Imports,Fiscal Quarter 1
AL,2024,World,Pet Food,3353243,1,Imports,Fiscal Quarter 1
AZ,2023,Mexico,Processed Fruit And Vegetables,13483839,2,Imports,Fiscal Quarter 2
HI,2020,Thailand,Processed Fruit And Vegetables,532275,1,Imports,Fiscal Quarter 1
WI,2021,South Africa,Yeast And Baking Powder,671827,2,Imports,Fiscal Quarter 2
NY,2019,World,Processed Fruit And Vegetables,157746929,3,Imports,Fiscal Quarter 3
MT,2020,United Kingdom,Other Feeds And Grain Products,13778,2,Imports,Fiscal Quarter 2
VI,2020,Netherlands,Beer,208589,2,Imports,Fiscal Quarter 2
AL,2019,Spain,Vegetable Oils,75383,3,Imports,Fiscal Quarter 3
US,2019,France,"Baked Goods, Cereals, And Pasta",56784682,4,Imports,Fiscal Quarter 4
DE,2022,Guatemala,Fresh Fruit - Bananas,4353091,3,Imports,Fiscal Quarter 3
VA,2022,World,Processed Fruit And Vegetables,62279975,1,Imports,Fiscal Quarter 1
FL,2021,Honduras,"Tobacco, Manufactured",21423401,4,Imports,Fiscal Quarter 4
MN,2024,Croatia,Live Animals,5411,2,Imports,Fiscal Quarter 2
KS,2020,Brazil,Other Livestock Products,4497658,4,Imports,Fiscal Quarter 4
WY,2020,Canada,Condiments And Sauces,77242,2,Imports,Fiscal Quarter 2
WV,2023,South Africa,Industrial Alcohols And Fatty Acids,2552,4,Imports,Fiscal Quarter 4
US,2020,World,"Baked Goods, Cereals, And Pasta",1967722935,3,Imports,Fiscal Quarter 3
NC,2023,United Kingdom,Essential Oils,728738,1,Imports,Fiscal Quarter 1
GA,2020,Indonesia,Vegetable Oils,79330591,3,Imports,Fiscal Quarter 3
PA,2021,Cote D'Ivoire,Cocoa Beans,195820892,2,Imports,Fiscal Quarter 2
AL,2019,Ecuador,Vegetable Oils,64152,2,Imports,Fiscal Quarter 2
VI,2023,Mexico,Distilled Spirits,464739,2,Imports,Fiscal Quarter 2
KS,2023,Canada,Other Livestock Products,1306629,4,Imports,Fiscal Quarter 4
KY,2024,Belgium,Yeast And Baking Powder,350000,2,Imports,Fiscal Quarter 2
IN,2020,France,Distilled Spirits,7932921,2,Imports,Fiscal Quarter 2
AR,2023,Ireland,Distilled Spirits,1559184,4,Imports,Fiscal Quarter 4
IN,2019,Belgium,Chocolate And Cocoa Products,105519,1,Imports,Fiscal Quarter 1
SD,2020,World,Pork And Pork Products,1883505,2,Imports,Fiscal Quarter 2
AZ,2019,World,Fresh Fruit - Other,62204327,2,Imports,Fiscal Quarter 2
MO,2020,Germany,Beer,2664653,2,Imports,Fiscal Quarter 2
AR,2020,World,Distilled Spirits,22555683,1,Imports,Fiscal Quarter 1
KS,2021,Paraguay,Other Livestock Products,2081218,2,Imports,Fiscal Quarter 2
FL,2020,Peru,Fresh Vegetables,68762800,4,Imports,Fiscal Quarter 4
AR,2022,Canada,Distilled Spirits,5601490,2,Imports,Fiscal Quarter 2
NH,2020,Canada,Pork And Pork Products,9131730,2,Imports,Fiscal Quarter 2
NH,2022,Canada,Pork And Pork Products,15985798,3,Imports,Fiscal Quarter 3
OR,2022,World,Fresh Vegetables,18577740,1,Imports,Fiscal Quarter 1
TN,2023,Italy,Vegetable Oils,652973,4,Imports,Fiscal Quarter 4
CA,2024,World,Processed Fruit And Vegetables,602351476,2,Imports,Fiscal Quarter 2
NM,2021,Mexico,Spices,5789557,1,Imports,Fiscal Quarter 1
IN,2023,World,Pet Food,25302778,2,Imports,Fiscal Quarter 2
IL,2024,Netherlands,Distilled Spirits,4375194,1,Imports,Fiscal Quarter 1
KS,2021,World,"Dextrins, Peptones, And Proteins",10758673,4,Imports,Fiscal Quarter 4
NE,2019,Canada,Beef And Beef Products,6894858,4,Imports,Fiscal Quarter 4
VA,2024,Italy,"Baked Goods, Cereals, And Pasta",8212519,1,Imports,Fiscal Quarter 1
FL,2022,United Kingdom,Distilled Spirits,103003299,3,Imports,Fiscal Quarter 3
KY,2020,Sweden,"Tobacco, Manufactured",2966064,1,Imports,Fiscal Quarter 1
KS,2021,Australia,Other Feeds And Grain Products,39073225,1,Imports,Fiscal Quarter 1
SD,2024,World,Pulses,3490927,1,Imports,Fiscal Quarter 1
IA,2020,Canada,Live Animals,19044567,4,Imports,Fiscal Quarter 4
TN,2023,Mexico,Chocolate And Cocoa Products,2207104,3,Imports,Fiscal Quarter 3
ME,2019,France,Other Feeds And Grain Products,158647,2,Imports,Fiscal Quarter 2
KY,2022,World,Other Feeds And Grain Products,12969599,2,Imports,Fiscal Quarter 2
IA,2021,China,Other Feeds And Grain Products,602324,1,Imports,Fiscal Quarter 1
NH,2019,Austria,Chocolate And Cocoa Products,690613,4,Imports,Fiscal Quarter 4
LA,2020,Indonesia,Vegetable Oils,47751384,4,Imports,Fiscal Quarter 4
ME,2019,Italy,Wine And Related Products,1185563,2,Imports,Fiscal Quarter 2
TX,2019,Mexico,Tree Nuts,186291446,2,Imports,Fiscal Quarter 2
TN,2023,Spain,Vegetable Oils,77120,4,Imports,Fiscal Quarter 4
HI,2019,Thailand,Processed Fruit And Vegetables,466250,3,Imports,Fiscal Quarter 3
WY,2021,Canada,"Baked Goods, Cereals, And Pasta",2203339,2,Imports,Fiscal Quarter 2
VA,2023,World,"Tobacco, Unmanufactured",47021662,2,Imports,Fiscal Quarter 2
TN,2023,India,Processed Fruit And Vegetables,1064131,2,Imports,Fiscal Quarter 2
NY,2019,China,Processed Fruit And Vegetables,13473518,3,Imports,Fiscal Quarter 3
IN,2024,Mexico,"Baked Goods, Cereals, And Pasta",2775452,2,Imports,Fiscal Quarter 2
AZ,2019,Netherlands,Distilled Spirits,1125696,3,Imports,Fiscal Quarter 3
NM,2023,World,Fresh Vegetables,23167673,3,Imports,Fiscal Quarter 3
DE,2024,Chile,Processed Fruit And Vegetables,8117050,2,Imports,Fiscal Quarter 2
NM,2020,World,Fresh Vegetables,2457745,2,Imports,Fiscal Quarter 2
TX,2019,Peru,Processed Fruit And Vegetables,5172035,4,Imports,Fiscal Quarter 4
NY,2020,New Zealand,Wine And Related Products,13882072,1,Imports,Fiscal Quarter 1
ND,2021,Philippines,Processed Fruit And Vegetables,156215,2,Imports,Fiscal Quarter 2
UT,2023,Canada,"Baked Goods, Cereals, And Pasta",13957454,4,Imports,Fiscal Quarter 4
NE,2023,World,Other Feeds And Grain Products,8887403,2,Imports,Fiscal Quarter 2
ID,2020,Denmark,Planting Seeds,6116345,3,Imports,Fiscal Quarter 3
NV,2023,World,"Baked Goods, Cereals, And Pasta",10914306,3,Imports,Fiscal Quarter 3
US,2024,Netherlands,Distilled Spirits,106775381,1,Imports,Fiscal Quarter 1
OR,2020,Philippines,Vegetable Oils,384740,3,Imports,Fiscal Quarter 3
NY,2023,Italy,Wine And Related Products,68622434,2,Imports,Fiscal Quarter 2
SC,2022,Guatemala,"Coffee, Unroasted",7735449,2,Imports,Fiscal Quarter 2
WA,2021,Thailand,Processed Fruit And Vegetables,3094826,1,Imports,Fiscal Quarter 1
TX,2024,Honduras,Fresh Fruit - Other,1312894,2,Imports,Fiscal Quarter 2
SC,2022,World,Wine And Related Products,12674572,2,Imports,Fiscal Quarter 2
NY,2020,World,Wine And Related Products,234670940,3,Imports,Fiscal Quarter 3
OR,2021,Egypt,Processed Fruit And Vegetables,9995345,4,Imports,Fiscal Quarter 4
FL,2024,Indonesia,"Tobacco, Manufactured",2112694,1,Imports,Fiscal Quarter 1
